Last Scraped,Street,State,Latitude,Longitude,Room Type,Accommodates,Bathrooms,Bedrooms,Monthly Price,Cleaning Fee,Host Age
2017-05-09,"Roma, Lazio 00197, Italy",Lazio,0.30698135796551373,1.1565496955720855,Entire home/apt,-0.609286610075912,-0.42689989150122265,-0.38162674884839515,-0.08797109903969602,-0.16730519219599146,0.14284447201473516
2017-04-08,"Madrid, Comunidad de Madrid 28010, Spain",Comunidad de Madrid,-0.01364209798642347,0.011266125337427121,Private room,-0.609286610075912,-0.42689989150122265,-0.38162674884839515,-0.7661475679316629,-0.37644375749393405,0.14284447201473516
2017-04-08,"Moratalaz, Madrid, Comunidad de Madrid 28030, Spain",Comunidad de Madrid,-0.020273146973971142,0.015261728714904563,Private room,-1.086108387949574,-0.42689989150122265,-0.38162674884839515,-0.08797109903969602,-0.16730519219599146,-1.070512594869046
2017-04-08,"Madrid, Comunidad de Madrid 28005, Spain",Comunidad de Madrid,-0.02080130568202256,0.010685811444991193,Entire home/apt,0.821178723545074,-0.42689989150122265,-0.38162674884839515,-0.08797109903969602,-0.16730519219599146,-1.070512594869046
2017-04-08,"Justicia, Madrid, Comunidad de Madrid 28004, Spain",Comunidad de Madrid,-0.015088721973640948,0.01109271441374608,Entire home/apt,0.344356945671412,-0.42689989150122265,0.7302288293064007,-0.08797109903969602,0.2927996514594823,-0.46383406142715544
2017-04-08,"Madrid, Comunidad de Madrid 28047, Spain",Comunidad de Madrid,-0.021512483511530192,0.008570817613103649,Private room,-1.086108387949574,-1.1873651676718953,-0.38162674884839515,-0.08797109903969602,-0.16730519219599146,-1.070512594869046
2017-04-08,"La Latina, Madrid, Comunidad de Madrid 28005, Spain",Comunidad de Madrid,-0.01886530275790453,0.010444832009182628,Private room,-0.609286610075912,-0.42689989150122265,-0.38162674884839515,-0.08797109903969602,-0.8365486011494079,-0.46383406142715544
2017-04-08,"Madrid, Comunidad de Madrid, Spain",Comunidad de Madrid,-0.010975181847931241,0.010567707469918893,Private room,-1.086108387949574,1.0940306608401227,-0.38162674884839515,-0.08797109903969602,-0.16730519219599146,0.7495230054566258
2017-04-08,"Madrid, Community of Madrid, Spain",Community of Madrid,-0.015221617635320947,0.013301596335378087,Private room,-0.609286610075912,-0.42689989150122265,-0.38162674884839515,-0.08797109903969602,-0.16730519219599146,-0.46383406142715544
2017-04-08,"Trafalgar, Madrid, Comunidad de Madrid 28010, Spain",Comunidad de Madrid,-0.01332813837465264,0.011033127034015301,Private room,-0.609286610075912,-0.42689989150122265,-0.38162674884839515,-0.08797109903969602,-0.16730519219599146,0.14284447201473516
2017-04-08,"Madrid, Comunidad de Madrid 28005, Spain",Comunidad de Madrid,-0.01956662602394297,0.010530008387380385,Private room,-0.609286610075912,-0.42689989150122265,-0.38162674884839515,-0.08797109903969602,-1.0038594533877618,-1.6771911283109366
2017-04-08,"Madrid, Comunidad de Madrid 28004, Spain",Comunidad de Madrid,-0.015634195835628348,0.01104674452224346,Private room,-0.609286610075912,-0.42689989150122265,-0.38162674884839515,-0.08797109903969602,-0.16730519219599146,-1.070512594869046
2017-04-08,"Castilla, Madrid, Comunidad de Madrid 28036, Spain",Comunidad de Madrid,-0.0050004339073848455,0.01285099121108438,Private room,-0.609286610075912,-0.42689989150122265,-0.38162674884839515,-0.49164756861824777,-0.16730519219599146,-0.46383406142715544
2017-04-08,"Trafalgar, Madrid, Comunidad de Madrid 28010, Spain",Comunidad de Madrid,-0.01393723134080524,0.011116613928871772,Entire home/apt,-0.13246483220225003,1.0940306608401227,0.7302288293064007,2.8184994819258766,-0.16730519219599146,1.3562015388985162
2017-04-08,"Argüelles, Madrid, Comunidad de Madrid 28008, Spain",Comunidad de Madrid,-0.01590358851439343,0.010258532511806038,Shared room,3.2052876129133843,-0.42689989150122265,-0.38162674884839515,-0.08797109903969602,-0.16730519219599146,-1.070512594869046
2017-04-08,"Madrid, Community of Madrid, Spain",Community of Madrid,-0.01461549396403633,0.009893583783888153,Private room,-0.609286610075912,-0.42689989150122265,-0.38162674884839515,-0.08797109903969602,-0.16730519219599146,-1.070512594869046
2017-04-08,"L'Antiga Esquerra de l'Eixample, Barcelona, Catalunya 08021, Spain",Catalunya,0.19288067922549884,0.42523359208807704,Entire home/apt,0.344356945671412,-0.42689989150122265,-0.38162674884839515,-0.08797109903969602,-0.16730519219599146,-1.070512594869046
2017-04-08,"Madrid, Comunidad de Madrid 28010, Spain",Comunidad de Madrid,-0.0133991647041628,0.011347961397727672,Entire home/apt,-0.609286610075912,-0.42689989150122265,-0.38162674884839515,-0.08797109903969602,0.2509719383998938,1.3562015388985162
2017-04-08,"Cuatro Caminos, Madrid, Comunidad de Madrid 28020, Spain",Comunidad de Madrid,-0.009429378299899606,0.01149607775158366,Private room,-1.086108387949574,-0.42689989150122265,-0.38162674884839515,-0.08797109903969602,-0.16730519219599146,-1.070512594869046
2017-04-08,"Malasaña, Madrid, Comunidad de Madrid 28015, Spain",Comunidad de Madrid,-0.015734830982718294,0.010635972671242652,Entire home/apt,-0.609286610075912,-0.42689989150122265,-1.493482327003191,-0.08797109903969602,-0.16730519219599146,-1.070512594869046
2017-04-08,"Nueva España, Madrid, Comunidad de Madrid 28036, Spain",Comunidad de Madrid,-0.00770062597002201,0.01253500837345353,Entire home/apt,-0.13246483220225003,-0.42689989150122265,0.7302288293064007,-0.08797109903969602,0.8783876342937216,0.14284447201473516
2017-04-08,"Hortaleza, Madrid, Comunidad de Madrid 28033, Spain",Comunidad de Madrid,-0.004843148729331218,0.015421884963599725,Private room,-0.609286610075912,-0.42689989150122265,-0.38162674884839515,-0.08797109903969602,-0.16730519219599146,0.14284447201473516
2017-04-08,"La Latina, Madrid, Comunidad de Madrid 28005, Spain",Comunidad de Madrid,-0.018148698550628003,0.010272243785190932,Private room,-0.609286610075912,-0.42689989150122265,-0.38162674884839515,-0.08797109903969602,-0.16730519219599146,0.7495230054566258
2017-04-08,"Justicia, Madrid, Comunidad de Madrid 28004, Spain",Comunidad de Madrid,-0.016256923478602116,0.01142517755464459,Entire home/apt,1.2980005014187361,-0.42689989150122265,0.7302288293064007,-0.08797109903969602,0.2927996514594823,-0.46383406142715544
2017-04-08,"Sol, Madrid, Comunidad de Madrid 28013, Spain",Comunidad de Madrid,-0.017158537332834678,0.01063208121189747,Entire home/apt,-0.609286610075912,-0.42689989150122265,-0.38162674884839515,-0.08797109903969602,-0.5855823227918767,-1.070512594869046
2017-04-08,"Almenara, Madrid, Madrid 28020, Spain",Madrid,-0.006898357023567279,0.011521196168063626,Private room,-0.609286610075912,-0.42689989150122265,-0.38162674884839515,-0.08797109903969602,-0.16730519219599146,0.14284447201473516
2017-04-08,"La Latina, Madrid, Madrid 28005, Spain",Madrid,-0.01850698285469659,0.010322965558866777,Entire home/apt,-0.609286610075912,1.0940306608401227,-0.38162674884839515,-0.08797109903969602,-0.16730519219599146,1.3562015388985162
2017-04-08,"Vicálvaro, Madrid, Madrid 28032, Spain",Madrid,-0.022297988620794244,0.016700700871397207,Entire home/apt,0.821178723545074,-0.42689989150122265,0.7302288293064007,-1.218265213859641,0.4601105036978364,1.3562015388985162
2017-04-08,"Recoletos, Madrid, Comunidad de Madrid 28001, Spain",Comunidad de Madrid,-0.016037874091266304,0.011886805586622935,Entire home/apt,-0.609286610075912,-0.42689989150122265,-1.493482327003191,-0.08797109903969602,-0.5855823227918767,-0.46383406142715544
2017-04-08,"Barajas, Madrid, Comunidad de Madrid 28042, Spain",Comunidad de Madrid,-0.008783678840811274,0.01934239372485587,Private room,-0.609286610075912,1.0940306608401227,-0.38162674884839515,-0.08797109903969602,-0.16730519219599146,-0.46383406142715544
2017-04-08,"Dreta de l'Eixample, Barcelona, Catalunya 08008, Spain",Catalunya,0.1932307070985284,0.426058060853628,Entire home/apt,0.344356945671412,-0.42689989150122265,0.7302288293064007,-0.08797109903969602,-0.16730519219599146,0.7495230054566258
2017-04-08,"Sol, Madrid, Comunidad de Madrid 28013, Spain",Comunidad de Madrid,-0.016970510108493094,0.010846935123386173,Entire home/apt,0.344356945671412,1.0940306608401227,0.7302288293064007,-0.08797109903969602,0.4601105036978364,-1.070512594869046
2017-04-08,"Madrid, Comunidad de Madrid 28005, Spain",Comunidad de Madrid,-0.01824152843549767,0.010391860356510503,Private room,-0.609286610075912,-0.42689989150122265,-0.38162674884839515,-0.08797109903969602,-0.16730519219599146,-0.46383406142715544
2017-04-08,"Barcelona, Catalunya 08001, Spain",Catalunya,0.1901742436422116,0.4265939607055851,Entire home/apt,-0.609286610075912,-0.42689989150122265,-0.38162674884839515,-0.08797109903969602,-0.16730519219599146,-0.46383406142715544
2017-04-08,"Madrid, Comunidad de Madrid 28014, Spain",Comunidad de Madrid,-0.018308196115552865,0.011230173942001702,Private room,-1.086108387949574,0.33356538466945,-0.38162674884839515,-0.08797109903969602,-0.16730519219599146,0.7495230054566258
2017-04-08,"Madrid, Community of Madrid 28003, Spain",Community of Madrid,-0.016265615496759037,0.010683373388095673,Private room,-1.086108387949574,-0.42689989150122265,-0.38162674884839515,-0.08797109903969602,-0.7528931750302308,1.3562015388985162
2017-04-08,"Barcelona, Catalunya, Spain",Catalunya,0.19002041950706455,0.42399346692572215,Entire home/apt,0.344356945671412,1.0940306608401227,0.7302288293064007,-0.08797109903969602,1.9240804607834345,-1.070512594869046
2017-04-06,"République, Paris, Île-de-France 75011, France",Île-de-France,1.8027665570497413,0.4407626526667241,Private room,-0.609286610075912,-0.42689989150122265,-0.38162674884839515,-0.08797109903969602,-0.16730519219599146,1.3562015388985162
2017-04-08,"Fuencarral-el Pardo, Madrid, Community of Madrid 28035, Spain",Community of Madrid,-0.0028372415839229468,0.009423948179112405,Private room,-1.086108387949574,-0.42689989150122265,-0.38162674884839515,-0.7661475679316629,-0.16730519219599146,2.5695586057822974
2017-04-08,"La Latina, Madrid, Comunidad de Madrid 28005, Spain",Comunidad de Madrid,-0.018723132282018145,0.010609115862270627,Entire home/apt,1.2980005014187361,-0.42689989150122265,0.7302288293064007,-0.08797109903969602,1.2966647648896068,-0.46383406142715544
2017-04-08,"Ciudad Jardin, Madrid, Comunidad de Madrid 28002, Spain",Comunidad de Madrid,-0.010537853105222721,0.012790638226317177,Private room,-0.609286610075912,-0.42689989150122265,-0.38162674884839515,-0.08797109903969602,-0.16730519219599146,-1.070512594869046
2017-04-08,"Madrid, Comunidad de Madrid 28006, Spain",Comunidad de Madrid,-0.015024618566035696,0.012914778441202816,Private room,-0.609286610075912,-0.42689989150122265,-0.38162674884839515,-0.08797109903969602,-0.16730519219599146,-1.070512594869046
2017-04-08,"Madrid, 28007, Spain",Unknown,-0.018338708864007795,0.013688962337270844,Private room,-1.086108387949574,1.0940306608401227,-1.493482327003191,-0.08797109903969602,-0.16730519219599146,0.14284447201473516
2017-04-08,"El Raval, Barcelona, Catalunya 08001, Spain",Catalunya,0.18978328784544385,0.4265006330958376,Entire home/apt,-0.609286610075912,-0.42689989150122265,-0.38162674884839515,-0.08797109903969602,0.041833373101951156,-0.46383406142715544
2017-04-08,"Madrid, Comunidad de Madrid 28005, Spain",Comunidad de Madrid,-0.018914323054513755,0.01053832549302611,Entire home/apt,0.821178723545074,-0.42689989150122265,-0.38162674884839515,-0.08797109903969602,0.4601105036978364,-0.46383406142715544
2017-04-08,"Madrid, Comunidad de Madrid 28008, Spain",Comunidad de Madrid,-0.013957122164540049,0.00988831362661546,Entire home/apt,0.344356945671412,-0.42689989150122265,-0.38162674884839515,-0.08797109903969602,-0.7947208880898193,-1.070512594869046
2017-04-08,"Aluche, Madrid, Comunidad de Madrid 28011, Spain",Comunidad de Madrid,-0.01835611073233951,0.00922047494837438,Entire home/apt,-0.609286610075912,-0.42689989150122265,-1.493482327003191,-0.08797109903969602,0.8783876342937216,0.14284447201473516
2017-04-08,"Madrid, Community of Madrid 28017, Spain",Community of Madrid,-0.013241839170473347,0.015349653499930107,Private room,-1.086108387949574,-1.1873651676718953,-0.38162674884839515,-0.08797109903969602,-1.0038594533877618,-1.070512594869046
2017-04-08,"Malasaña, Madrid, Comunidad de Madrid 28015, Spain",Comunidad de Madrid,-0.015354066506393534,0.010665438794258113,Private room,-1.086108387949574,-0.42689989150122265,-0.38162674884839515,-0.08797109903969602,-0.16730519219599146,-0.46383406142715544
2017-04-08,"Argüelles, Madrid, Comunidad de Madrid 28008, Spain",Comunidad de Madrid,-0.014272246481305737,0.009743908970057611,Entire home/apt,0.344356945671412,-0.42689989150122265,-0.38162674884839515,-0.08797109903969602,0.2509719383998938,0.14284447201473516
2017-04-08,"Madrid, Madrid 28037, Spain",Madrid,-0.013189883326307356,0.015919645929909625,Entire home/apt,-0.13246483220225003,1.0940306608401227,0.7302288293064007,-0.08797109903969602,0.041833373101951156,1.3562015388985162
2017-04-08,"Lista, Madrid, Comunidad de Madrid 28006, Spain",Comunidad de Madrid,-0.013969426851172901,0.012929156822840843,Entire home/apt,0.344356945671412,1.0940306608401227,0.7302288293064007,-0.08797109903969602,0.041833373101951156,0.14284447201473516
2017-04-08,"Malasaña, Madrid, Comunidad de Madrid 28004, Spain",Comunidad de Madrid,-0.015442558953320432,0.010944344762710858,Entire home/apt,0.821178723545074,-0.42689989150122265,0.7302288293064007,-0.08797109903969602,0.041833373101951156,0.14284447201473516
2017-04-08,"Guindalera, Madrid, Comunidad de Madrid 28028, Spain",Comunidad de Madrid,-0.013265423144711816,0.013103137754857178,Entire home/apt,0.821178723545074,-0.42689989150122265,0.7302288293064007,0.5579112522859868,0.4601105036978364,-0.46383406142715544
2017-04-08,"Malasaña, Madrid, Community of Madrid 28004, Spain",Community of Madrid,-0.014946544886553316,0.010912931170936929,Entire home/apt,-0.609286610075912,-0.42689989150122265,-0.38162674884839515,0.2349700766231454,1.9240804607834345,1.962880072340407
2017-04-08,"Camp d'en Grassot i Gràcia Nova, Barcelona, Catalunya 08037, Spain",Catalunya,0.19509549304921925,0.4265311888984433,Entire home/apt,0.344356945671412,-0.42689989150122265,-0.38162674884839515,-0.08797109903969602,-0.16730519219599146,-1.070512594869046
2017-04-08,"Madrid, Comunidad de Madrid, Spain",Comunidad de Madrid,-0.014545807733973412,0.012843082603578098,Entire home/apt,-0.609286610075912,-0.42689989150122265,-0.38162674884839515,-0.08797109903969602,-0.37644375749393405,-1.070512594869046
2017-04-08,"Madrid, Comunidad de Madrid 28008, Spain",Comunidad de Madrid,-0.015404029175684187,0.009912650481500801,Entire home/apt,1.2980005014187361,-0.42689989150122265,0.7302288293064007,-0.08797109903969602,0.041833373101951156,-1.070512594869046
2017-04-08,"La Latina, Madrid, Comunidad de Madrid 28012, Spain",Comunidad de Madrid,-0.01871955295758338,0.010791046202310695,Entire home/apt,-0.13246483220225003,-0.42689989150122265,0.7302288293064007,-0.08797109903969602,-0.7947208880898193,-0.46383406142715544
2017-04-08,"Hortaleza, Madrid, Comunidad de Madrid 28033, Spain",Comunidad de Madrid,-0.006488983740050349,0.014404155500961862,Private room,-1.086108387949574,-0.42689989150122265,-0.38162674884839515,-0.08797109903969602,-0.16730519219599146,-1.070512594869046
2017-04-08,"La Nova Esquerra de l'Eixample, Barcelona, Catalunya 08011, Spain",Catalunya,0.19161806537400083,0.42628922575534306,Private room,-0.609286610075912,-0.42689989150122265,-0.38162674884839515,-0.41091227470253744,0.041833373101951156,1.3562015388985162
2017-04-08,"Pacifico, Madrid, Comunidad de Madrid 28007, Spain",Comunidad de Madrid,-0.020171457253705005,0.012482195727415771,Private room,-0.609286610075912,-0.42689989150122265,-0.38162674884839515,-0.08797109903969602,-0.16730519219599146,-1.070512594869046
2017-04-08,"Argüelles, Madrid, Comunidad de Madrid 28008, Spain",Comunidad de Madrid,-0.0161050566510246,0.009601789537814015,Private room,-1.086108387949574,-0.42689989150122265,-0.38162674884839515,-0.08797109903969602,-0.16730519219599146,1.3562015388985162
2017-04-08,"Gaztambide, Madrid, Comunidad de Madrid 28015, Spain",Comunidad de Madrid,-0.01388868674267817,0.010220260290187468,Entire home/apt,-0.609286610075912,-0.42689989150122265,-0.38162674884839515,-0.08797109903969602,-0.37644375749393405,-1.6771911283109366
2017-04-08,"Justicia, Madrid, Comunidad de Madrid 28004, Spain",Comunidad de Madrid,-0.01643719154589445,0.011421883184158821,Entire home/apt,-0.609286610075912,-0.42689989150122265,-0.38162674884839515,-0.08797109903969602,-0.7110654619706422,1.3562015388985162
2017-04-08,"Madrid, Comunidad de Madrid 28008, Spain",Comunidad de Madrid,-0.016202298067587738,0.010112031261203613,Entire home/apt,0.344356945671412,-0.42689989150122265,-0.38162674884839515,-0.08797109903969602,0.041833373101951156,-1.070512594869046
2017-04-08,"Madrid, Comunidad de Madrid 28004, Spain",Comunidad de Madrid,-0.016597226510949893,0.010666057890494114,Private room,-0.609286610075912,-0.42689989150122265,-0.38162674884839515,-0.08797109903969602,-0.16730519219599146,-0.46383406142715544
2017-04-08,"Lista, Madrid, Comunidad de Madrid 28006, Spain",Comunidad de Madrid,-0.014188434085711406,0.012956738119766527,Private room,-0.609286610075912,-0.42689989150122265,-0.38162674884839515,-0.08797109903969602,-0.16730519219599146,-1.070512594869046
2016-05-04,"Boden Way, Oakland, CA 94610, United States",CA,-0.5794972192161413,-8.382976723219992,Entire home/apt,-0.13246483220225003,-0.42689989150122265,-0.38162674884839515,-0.08797109903969602,2.133219026081377,1.3562015388985162
2017-04-08,"Madrid, Comunidad de Madrid 28001, Spain",Comunidad de Madrid,-0.016496408309605304,0.01212154212408069,Entire home/apt,-0.609286610075912,-0.42689989150122265,-0.38162674884839515,-0.08797109903969602,-0.16730519219599146,-0.46383406142715544
2017-04-08,"Delicias, Madrid, Comunidad de Madrid 28045, Spain",Comunidad de Madrid,-0.02104001783026949,0.011452936391168393,Entire home/apt,-0.13246483220225003,-0.42689989150122265,0.7302288293064007,0.3964406644545661,-0.16730519219599146,-0.46383406142715544
2017-04-08,"Trafalgar, Madrid, Comunidad de Madrid 28004, Spain",Comunidad de Madrid,-0.014481267056921229,0.010817870393605366,Entire home/apt,-0.13246483220225003,-0.42689989150122265,-0.38162674884839515,-0.08797109903969602,-0.16730519219599146,-1.070512594869046
2017-04-08,"Sol, Madrid, Comunidad de Madrid 28012, Spain",Comunidad de Madrid,-0.017676498569445885,0.0110154974973872,Entire home/apt,0.344356945671412,-0.42689989150122265,-1.493482327003191,-0.08797109903969602,0.041833373101951156,-1.6771911283109366
2017-04-08,"Madrid, Comunidad de Madrid 28004, Spain",Comunidad de Madrid,-0.01545027531701946,0.010655530986371715,Entire home/apt,-0.609286610075912,-0.42689989150122265,-0.38162674884839515,-0.7564593326617778,-0.16730519219599146,-0.46383406142715544
2017-04-08,"Madrid, Community of Madrid 28016, Spain",Community of Madrid,-0.007355865209048469,0.013211412678249398,Private room,-1.086108387949574,-0.42689989150122265,-0.38162674884839515,-0.8145887442810892,-0.16730519219599146,0.7495230054566258
2017-04-08,"Madrid, Comunidad de Madrid, ES, Madrid 28051, Spain",Madrid,-0.028384472881203483,0.019501006524396697,Entire home/apt,-0.609286610075912,1.0940306608401227,-0.38162674884839515,-0.08797109903969602,-0.37644375749393405,-1.070512594869046
2017-04-08,"Embajadores, Madrid, Comunidad de Madrid 28012, Spain",Comunidad de Madrid,-0.018193803461841268,0.01096892767004661,Entire home/apt,0.344356945671412,0.33356538466945,0.7302288293064007,-0.08797109903969602,0.2509719383998938,0.7495230054566258
2017-04-08,"El Gòtic, Barcelona, Catalunya 08002, Spain",Catalunya,0.19131973375588562,0.4269726698922828,Entire home/apt,-0.609286610075912,-0.42689989150122265,-1.493482327003191,-0.08797109903969602,-0.16730519219599146,-1.070512594869046
2017-04-08,"Madrid, Community of Madrid, Spain",Community of Madrid,-0.022616372430779613,0.018146927660647454,Private room,-1.086108387949574,-0.42689989150122265,-0.38162674884839515,-0.08797109903969602,-0.16730519219599146,-1.6771911283109366
2017-04-08,"Vallehermosa, Madrid, Comunidad de Madrid 28003, Spain",Comunidad de Madrid,-0.01244144634040472,0.0099605232472996,Entire home/apt,-1.086108387949574,-0.42689989150122265,-0.38162674884839515,-0.08797109903969602,-0.16730519219599146,-1.070512594869046
2017-04-08,"Arapiles, Madrid, Comunidad de Madrid 28015, Spain",Comunidad de Madrid,-0.013716806336313326,0.010791165210576657,Private room,-1.086108387949574,1.0940306608401227,-0.38162674884839515,-0.08797109903969602,0.041833373101951156,-1.6771911283109366
